,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
8937,Taj Gibson,CHI,31.0,205.74,102.0582,Southern California,USA,2009,1,26,73,8.6,6.9,1.5,-2.6,0.11599999999999999,0.155,0.14800000000000002,0.556,0.083,2015-16
8938,Tarik Black,LAL,24.0,205.74,113.398,Kansas,USA,Undrafted,Undrafted,Undrafted,39,3.4,4.0,0.4,0.7,0.1,0.257,0.13,0.537,0.053,2015-16
8939,Tayshaun Prince,MIN,36.0,205.74,96.16150400000001,Kentucky,USA,2002,1,23,77,2.9,1.9,1.0,-1.9,0.025,0.08900000000000001,0.083,0.466,0.073,2015-16
8940,Terrence Jones,HOU,24.0,205.74,114.30518400000001,Kentucky,USA,2012,1,18,50,8.7,4.2,0.8,-10.5,0.064,0.166,0.195,0.519,0.069,2015-16
8941,Tony Parker,SAS,34.0,187.96,83.91452,None,France,2001,1,28,72,11.9,2.4,5.3,10.6,0.01,0.08900000000000001,0.214,0.546,0.294,2015-16
8942,Terrence Ross,TOR,25.0,200.66,88.45044,Washington,USA,2012,1,8,73,9.9,2.5,0.8,5.7,0.013999999999999999,0.10400000000000001,0.183,0.551,0.053,2015-16
8943,Thabo Sefolosha,ATL,32.0,200.66,99.79024,None,Switzerland,2006,1,13,75,6.4,4.5,1.4,3.1,0.034,0.171,0.125,0.579,0.09300000000000001,2015-16
8944,Thaddeus Young,BKN,28.0,203.2,100.243832,Georgia Tech,USA,2007,1,12,73,15.1,9.0,1.9,-4.4,0.083,0.22699999999999998,0.21899999999999997,0.5329999999999999,0.094,2015-16
8945,Thanasis Antetokounmpo,NYK,23.0,200.66,92.98635999999999,None,Greece,2014,2,51,2,3.0,0.5,0.0,-26.1,0.0,0.125,0.28800000000000003,0.75,0.0,2015-16
8946,Thomas Robinson,BKN,25.0,208.28,107.501304,Kansas,USA,2012,1,5,71,4.3,5.1,0.6,-13.9,0.152,0.293,0.192,0.45299999999999996,0.08,2015-16
8947,Tiago Splitter,ATL,31.0,210.82,111.13004,None,Brazil,2007,1,28,36,5.6,3.3,0.8,9.3,0.09,0.145,0.154,0.5710000000000001,0.077,2015-16
8948,Tibor Pleiss,UTA,26.0,220.98,116.119552,None,Germany,2010,2,31,12,2.0,1.3,0.2,-6.0,0.095,0.134,0.19899999999999998,0.46399999999999997,0.043,2015-16
8949,Tim Duncan,SAS,40.0,210.82,113.398,Wake Forest,US Virgin Islands,1997,1,1,61,8.6,7.3,2.7,13.7,0.087,0.23399999999999999,0.174,0.523,0.153,2015-16
8950,Tim Frazier,NOP,25.0,185.42,77.11064,None,USA,Undrafted,Undrafted,Undrafted,51,5.1,2.2,3.2,-0.5,0.039,0.126,0.198,0.499,0.33899999999999997,2015-16
8951,Tim Hardaway Jr.,ATL,24.0,198.12,92.98635999999999,Michigan,USA,2013,1,24,51,6.4,1.7,1.0,6.1,0.009000000000000001,0.09699999999999999,0.16399999999999998,0.563,0.08900000000000001,2015-16
8952,Timofey Mozgov,CLE,29.0,215.9,124.7378,None,Russia,Undrafted,Undrafted,Undrafted,76,6.3,4.4,0.4,0.8,0.09699999999999999,0.187,0.165,0.593,0.039,2015-16
8953,Tobias Harris,DET,23.0,205.74,106.59411999999999,Tennessee,USA,2011,1,19,76,14.7,6.7,2.2,-0.5,0.042,0.184,0.195,0.56,0.106,2015-16
8954,Toney Douglas,NOP,30.0,187.96,88.45044,Florida State,USA,2009,1,29,61,8.7,2.3,2.6,-4.8,0.02,0.111,0.192,0.5429999999999999,0.188,2015-16
8955,Terry Rozier,BOS,22.0,187.96,86.18248,Louisville,USA,2015,1,16,39,1.8,1.6,0.9,-6.6,0.071,0.134,0.17600000000000002,0.326,0.19899999999999998,2015-16
8956,Omri Casspi,SAC,28.0,205.74,102.0582,None,Israel,2009,1,23,69,11.8,5.9,1.4,-0.2,0.034,0.196,0.177,0.5870000000000001,0.07400000000000001,2015-16
8957,Shaun Livingston,GSW,30.0,200.66,87.089664,None,USA,2004,1,4,78,6.3,2.2,3.0,8.5,0.032,0.08900000000000001,0.145,0.581,0.222,2015-16
8958,Omer Asik,NOP,29.0,213.36,115.66596000000001,None,Turkey,2008,2,36,68,4.0,6.1,0.4,-9.3,0.10300000000000001,0.28,0.115,0.551,0.032,2015-16
8959,Kevon Looney,GSW,20.0,205.74,99.79024,UCLA,USA,2015,1,30,5,1.8,2.0,0.0,-41.8,0.16,0.375,0.154,0.643,0.0,2015-16
8960,Kirk Hinrich,ATL,35.0,193.04,86.18248,Kansas,USA,2003,1,7,46,3.0,1.5,1.6,1.5,0.013999999999999999,0.107,0.11699999999999999,0.504,0.17300000000000001,2015-16
8961,Klay Thompson,GSW,26.0,200.66,97.52228000000001,Washington State,USA,2011,1,11,80,22.1,3.8,2.1,15.7,0.015,0.1,0.264,0.597,0.094,2015-16
8962,Kobe Bryant,LAL,37.0,198.12,96.16150400000001,None,USA,1996,1,13,66,17.6,3.7,2.8,-15.8,0.023,0.12300000000000001,0.319,0.469,0.183,2015-16
8963,Kosta Koufos,SAC,27.0,213.36,120.20188,Ohio State,USA,2008,1,23,78,6.8,5.4,0.4,-7.1,0.122,0.19,0.155,0.54,0.034,2015-16
8964,Kostas Papanikolaou,DEN,25.0,203.2,106.59411999999999,None,Greece,2012,2,48,26,2.6,1.5,0.6,-0.2,0.032,0.125,0.145,0.46399999999999997,0.077,2015-16
8965,Kris Humphries,ATL,31.0,205.74,106.59411999999999,Minnesota,USA,2004,1,14,53,6.5,4.1,0.7,-5.2,0.073,0.21600000000000003,0.192,0.517,0.068,2015-16
8966,Kristaps Porzingis,NYK,20.0,220.98,108.86208,None,Latvia,2015,1,4,72,14.3,7.3,1.3,-0.2,0.071,0.20600000000000002,0.245,0.518,0.076,2015-16
8967,Kyle Anderson,SAS,22.0,205.74,104.32616,UCLA,USA,2014,1,30,78,4.5,3.1,1.6,10.0,0.024,0.201,0.147,0.528,0.14,2015-16
8968,Kyle Korver,ATL,35.0,200.66,96.16150400000001,Creighton,USA,2003,2,51,80,9.2,3.3,2.1,6.3,0.006,0.10800000000000001,0.135,0.5770000000000001,0.095,2015-16
8969,Kyle Lowry,TOR,30.0,182.88,92.98635999999999,Villanova,USA,2006,1,24,77,21.2,4.7,6.4,6.0,0.023,0.124,0.26,0.578,0.293,2015-16
8970,Kyle O'Quinn,NYK,26.0,208.28,113.398,Norfolk State,USA,2012,2,49,65,4.8,3.8,1.1,-4.3,0.114,0.237,0.212,0.52,0.161,2015-16
8971,Kevin Seraphin,NYK,26.0,208.28,126.098576,Le Moyne,France,2010,1,17,48,3.9,2.6,1.0,-10.4,0.065,0.19399999999999998,0.223,0.435,0.157,2015-16
8972,Kyle Singler,OKC,28.0,203.2,103.418976,Duke,USA,2011,2,33,68,3.4,2.1,0.4,-0.7,0.055999999999999994,0.099,0.11699999999999999,0.48100000000000004,0.035,2015-16
8973,LaMarcus Aldridge,SAS,30.0,210.82,108.86208,Texas,USA,2006,1,2,74,18.0,8.5,1.5,12.0,0.091,0.222,0.26,0.565,0.081,2015-16
8974,Lamar Patterson,ATL,24.0,195.58,102.0582,Pittsburgh,USA,2014,2,48,35,2.4,1.4,1.1,3.1,0.012,0.141,0.126,0.46799999999999997,0.134,2015-16
8975,Lance Stephenson,MEM,25.0,195.58,104.32616,Cincinnati,USA,2010,2,40,69,8.3,3.2,1.9,-2.4,0.032,0.152,0.19899999999999998,0.5479999999999999,0.152,2015-16
8976,Lance Thomas,NYK,28.0,203.2,106.59411999999999,Duke,USA,Undrafted,Undrafted,Undrafted,59,8.2,2.2,0.9,-0.1,0.03,0.079,0.172,0.557,0.066,2015-16
8977,Langston Galloway,NYK,24.0,187.96,90.7184,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,82,7.6,3.5,2.5,-2.9,0.023,0.131,0.155,0.49,0.161,2015-16
8978,Larry Nance Jr.,LAL,23.0,205.74,104.32616,Wyoming,USA,2015,1,27,63,5.5,5.0,0.7,-5.2,0.086,0.184,0.126,0.544,0.055,2015-16
8979,Lavoy Allen,IND,27.0,205.74,115.66596000000001,Temple,USA,2011,2,50,79,5.4,5.4,1.0,6.9,0.114,0.18,0.131,0.532,0.07,2015-16
8980,LeBron James,CLE,31.0,203.2,113.398,None,USA,2003,1,1,76,25.3,7.4,6.8,11.0,0.047,0.187,0.311,0.588,0.33899999999999997,2015-16
8981,Leandro Barbosa,GSW,33.0,190.5,87.996848,None,Brazil,2003,1,28,68,6.4,1.7,1.2,3.1,0.027999999999999997,0.09,0.179,0.545,0.11199999999999999,2015-16
8982,Lorenzo Brown,DET,25.0,195.58,85.728888,North Carolina State,USA,2013,2,52,8,2.5,0.9,1.4,-29.1,0.0,0.149,0.261,0.374,0.306,2015-16
8983,Lou Amundson,NYK,33.0,205.74,99.79024,Nevada-Las Vegas,USA,Undrafted,Undrafted,Undrafted,29,1.8,1.7,0.4,-9.7,0.115,0.13699999999999998,0.175,0.401,0.107,2015-16
8984,Lou Williams,LAL,29.0,185.42,79.3786,None,USA,2005,2,45,67,15.3,2.5,2.5,-10.8,0.017,0.08,0.22699999999999998,0.584,0.149,2015-16
8985,Kyrie Irving,CLE,24.0,190.5,87.543256,Duke,Australia,2011,1,1,53,19.6,3.0,4.7,5.7,0.03,0.078,0.293,0.54,0.253,2015-16
8986,Luc Mbah a Moute,LAC,29.0,203.2,104.32616,UCLA,Cameroon,2008,2,37,75,3.1,2.3,0.4,11.5,0.053,0.09,0.09699999999999999,0.498,0.032,2015-16
8987,Kevin Martin,SAS,33.0,200.66,90.264808,Western Carolina,USA,2004,1,26,55,9.3,2.0,1.1,-5.4,0.013999999999999999,0.102,0.222,0.52,0.08900000000000001,2015-16
8988,Kevin Garnett,MIN,40.0,210.82,108.86208,None,USA,1995,1,5,38,3.2,3.9,1.6,6.6,0.031,0.262,0.11699999999999999,0.491,0.16399999999999998,2015-16
8989,Jorge Gutierrez,CHA,27.0,190.5,85.728888,California-Berkeley,Mexico,Undrafted,Undrafted,Undrafted,12,1.8,0.6,1.4,11.6,0.0,0.10300000000000001,0.155,0.6940000000000001,0.395,2015-16
8990,Jose Calderon,NYK,34.0,190.5,90.7184,None,Spain,Undrafted,Undrafted,Undrafted,72,7.6,3.2,4.1,-2.0,0.012,0.109,0.126,0.5710000000000001,0.213,2015-16
8991,Josh Huestis,OKC,24.0,200.66,104.32616,Stanford,USA,2014,1,29,5,2.8,2.0,0.0,-3.4,0.045,0.157,0.132,0.509,0.0,2015-16
8992,Josh McRoberts,MIA,29.0,208.28,108.86208,Duke,USA,2007,2,37,42,3.6,2.5,1.9,2.0,0.044000000000000004,0.157,0.154,0.45299999999999996,0.204,2015-16
8993,Josh Richardson,MIA,22.0,198.12,90.7184,Tennessee,USA,2015,2,40,52,6.6,2.1,1.4,3.1,0.023,0.085,0.13699999999999998,0.569,0.098,2015-16
8994,Josh Smith,HOU,30.0,205.74,102.0582,None,USA,2004,1,17,55,6.0,3.5,1.6,-4.2,0.059000000000000004,0.177,0.226,0.439,0.172,2015-16
8995,Jrue Holiday,NOP,26.0,193.04,92.98635999999999,UCLA,USA,2009,1,17,65,16.8,3.0,6.0,-0.3,0.016,0.106,0.287,0.529,0.365,2015-16
8996,Julius Randle,LAL,21.0,205.74,113.398,Kentucky,USA,2014,1,7,81,11.3,10.2,1.8,-15.4,0.077,0.327,0.212,0.48200000000000004,0.111,2015-16
8997,Justin Anderson,DAL,22.0,198.12,103.418976,Virginia,USA,2015,1,21,55,3.8,2.4,0.5,2.2,0.028999999999999998,0.188,0.155,0.522,0.071,2015-16
8998,Justin Harper,BKN,26.0,208.28,102.0582,Richmond,USA,2011,2,32,5,2.6,0.2,0.0,-51.9,0.0,0.038,0.177,0.597,0.0,2015-16
8999,Justin Holiday,CHI,27.0,198.12,83.91452,Washington,USA,Undrafted,Undrafted,Undrafted,53,4.5,1.7,1.1,-3.4,0.017,0.111,0.16399999999999998,0.489,0.111,2015-16
9000,Justise Winslow,MIA,20.0,200.66,102.0582,Duke,USA,2015,1,10,78,6.4,5.2,1.5,3.9,0.042,0.158,0.124,0.489,0.077,2015-16
9001,Kevin Love,CLE,27.0,208.28,113.851592,UCLA,USA,2008,1,5,77,16.0,9.9,2.4,8.4,0.071,0.287,0.235,0.5529999999999999,0.11900000000000001,2015-16
9002,Jusuf Nurkic,DEN,21.0,213.36,127.00576000000001,None,Bosnia & Herzegovina,2014,1,16,32,8.2,5.5,1.3,-1.3,0.128,0.22699999999999998,0.272,0.46,0.12300000000000001,2015-16
9003,Karl-Anthony Towns,MIN,20.0,213.36,110.676448,Kentucky,USA,2015,1,1,82,18.3,10.5,2.0,-2.1,0.102,0.271,0.247,0.59,0.10800000000000001,2015-16
9004,Kawhi Leonard,SAS,25.0,200.66,104.32616,San Diego State,USA,2011,1,15,72,21.2,6.8,2.6,14.3,0.046,0.182,0.258,0.616,0.128,2015-16
9005,Keith Appling,ORL,24.0,185.42,83.91452,Michigan State,USA,Undrafted,Undrafted,Undrafted,5,1.2,0.2,0.2,20.3,0.0,0.042,0.201,0.33799999999999997,0.059000000000000004,2015-16
9006,Kelly Olynyk,BOS,25.0,213.36,107.95489599999999,Gonzaga,Canada,2013,1,13,69,10.0,4.1,1.5,5.2,0.054000000000000006,0.158,0.207,0.561,0.11900000000000001,2015-16
9007,Kelly Oubre Jr.,WAS,20.0,200.66,92.98635999999999,Kansas,USA,2015,1,15,63,3.7,2.1,0.2,-1.9,0.039,0.177,0.17300000000000001,0.507,0.028999999999999998,2015-16
9008,Kemba Walker,CHA,26.0,185.42,83.46092800000001,Connecticut,USA,2011,1,9,81,20.9,4.4,5.2,4.2,0.021,0.11599999999999999,0.265,0.5539999999999999,0.253,2015-16
9009,Kendall Marshall,PHI,24.0,193.04,90.7184,North Carolina,USA,2012,1,13,30,3.7,0.9,2.4,-14.6,0.005,0.076,0.18100000000000002,0.449,0.266,2015-16
9010,Kendrick Perkins,NOP,31.0,208.28,122.46983999999999,None,USA,2003,1,27,37,2.5,3.5,0.8,-5.8,0.053,0.225,0.106,0.529,0.077,2015-16
9011,Kenneth Faried,DEN,26.0,203.2,103.418976,Morehead State,USA,2011,1,22,67,12.5,8.7,1.2,-4.3,0.15,0.23199999999999998,0.207,0.5770000000000001,0.077,2015-16
9012,Kent Bazemore,ATL,26.0,195.58,91.171992,Old Dominion,USA,Undrafted,Undrafted,Undrafted,75,11.6,5.1,2.3,3.2,0.015,0.17600000000000002,0.19899999999999998,0.551,0.127,2015-16
9013,Kentavious Caldwell-Pope,DET,23.0,195.58,92.98635999999999,Georgia,USA,2013,1,8,76,14.5,3.7,1.8,2.0,0.026000000000000002,0.085,0.18,0.521,0.075,2015-16
9014,Kevin Durant,OKC,27.0,205.74,108.86208,Texas,USA,2007,1,2,72,28.2,8.2,5.0,11.2,0.021,0.209,0.305,0.634,0.23,2015-16
9015,KJ McDaniels,HOU,23.0,198.12,92.98635999999999,Clemson,USA,2014,2,32,37,2.4,1.1,0.3,18.9,0.078,0.10400000000000001,0.188,0.522,0.059000000000000004,2015-16
9016,Lucas Nogueira,TOR,23.0,213.36,99.79024,None,Brazil,2013,1,16,29,2.2,1.6,0.2,8.1,0.087,0.136,0.125,0.642,0.044000000000000004,2015-16
9017,Khris Middleton,MIL,24.0,203.2,106.140528,Texas A&M,USA,2012,2,39,79,18.2,3.8,4.2,-0.1,0.018000000000000002,0.10300000000000001,0.22899999999999998,0.56,0.183,2015-16
9018,Nate Robinson,NOP,32.0,175.26,81.64656,Washington,USA,2005,1,21,2,0.0,0.0,2.0,-43.4,0.0,0.0,0.019,0.0,0.28600000000000003,2015-16
9019,Mike Miller,DEN,36.0,203.2,98.88305600000001,Florida,USA,2000,1,5,47,1.3,1.1,0.9,-14.2,0.016,0.14,0.092,0.508,0.159,2015-16
9020,Mike Muscala,ATL,24.0,210.82,108.86208,Bucknell,USA,2013,2,44,60,3.3,2.0,0.6,-2.2,0.075,0.157,0.158,0.5760000000000001,0.099,2015-16
9021,Miles Plumlee,MIL,27.0,210.82,112.94440800000001,Duke,USA,2012,1,26,61,5.1,3.8,0.3,-4.5,0.121,0.174,0.154,0.606,0.03,2015-16
9022,Mirza Teletovic,PHX,30.0,205.74,109.769264,None,Bosnia,Undrafted,Undrafted,Undrafted,79,12.2,3.8,1.1,-5.8,0.035,0.16399999999999998,0.233,0.5710000000000001,0.08800000000000001,2015-16
9023,Mitch McGary,OKC,24.0,208.28,115.66596000000001,Michigan,USA,2014,1,21,20,1.3,0.9,0.2,-32.2,0.068,0.222,0.20800000000000002,0.474,0.071,2015-16
9024,Mo Williams,CLE,33.0,185.42,89.811216,Alabama,USA,2003,2,47,41,8.2,1.8,2.4,-5.0,0.009000000000000001,0.099,0.22699999999999998,0.527,0.231,2015-16
9025,Monta Ellis,IND,30.0,190.5,83.91452,None,USA,2005,2,40,81,13.8,3.3,4.7,2.5,0.017,0.091,0.21,0.504,0.222,2015-16
9026,Montrezl Harrell,HOU,22.0,203.2,108.86208,Louisville,USA,2015,2,32,39,3.6,1.7,0.4,5.0,0.076,0.10800000000000001,0.14400000000000002,0.635,0.067,2015-16
9027,Myles Turner,IND,20.0,210.82,110.22285600000001,Texas,USA,2015,1,11,60,10.3,5.5,0.7,-1.3,0.054000000000000006,0.207,0.21100000000000002,0.531,0.05,2015-16
9028,Nazr Mohammed,OKC,38.0,208.28,113.398,Kentucky,USA,1998,1,29,5,1.6,0.8,0.0,-9.5,0.055999999999999994,0.158,0.20600000000000002,0.68,0.0,2015-16
9029,Nemanja Bjelica,MIN,28.0,208.28,108.86208,None,Serbia,2010,2,35,60,5.1,3.5,1.4,-5.2,0.054000000000000006,0.17800000000000002,0.127,0.594,0.115,2015-16
9030,Nene,WAS,33.0,210.82,113.398,None,Brazil,2002,1,7,57,9.2,4.5,1.7,2.4,0.054000000000000006,0.22699999999999998,0.223,0.564,0.145,2015-16
9031,Mike Dunleavy,CHI,35.0,205.74,104.32616,Duke,USA,2002,1,3,31,7.2,2.7,1.3,-5.7,0.012,0.11599999999999999,0.14400000000000002,0.5429999999999999,0.076,2015-16
9032,Nerlens Noel,PHI,22.0,210.82,103.418976,Kentucky,USA,2013,1,6,67,11.1,8.1,1.8,-11.0,0.085,0.22,0.18899999999999997,0.544,0.107,2015-16
9033,Nick Young,LAL,31.0,200.66,95.25432,Southern California,USA,2007,1,16,54,7.3,1.8,0.6,-10.8,0.015,0.092,0.188,0.483,0.057999999999999996,2015-16
9034,Nicolas Batum,CHA,27.0,203.2,90.7184,None,France,2008,1,25,70,14.9,6.1,5.8,4.8,0.025,0.166,0.215,0.546,0.262,2015-16
9035,Nik Stauskas,PHI,22.0,198.12,92.98635999999999,Michigan,Canada,2014,1,8,73,8.5,2.5,1.9,-11.7,0.013000000000000001,0.10099999999999999,0.166,0.517,0.11900000000000001,2015-16
9036,Nikola Jokic,DEN,21.0,208.28,113.398,None,Serbia,2014,2,41,80,10.0,7.0,2.4,1.2,0.113,0.248,0.198,0.5820000000000001,0.17600000000000002,2015-16
9037,Nikola Mirotic,CHI,25.0,208.28,99.79024,None,Montenegro,2011,1,23,66,11.8,5.5,1.5,0.2,0.039,0.19699999999999998,0.21100000000000002,0.564,0.095,2015-16
9038,Nikola Pekovic,MIN,30.0,210.82,139.252744,None,Montenegro,2008,2,31,12,4.5,1.8,0.9,-18.3,0.053,0.11800000000000001,0.20800000000000002,0.45899999999999996,0.131,2015-16
9039,Nikola Vucevic,ORL,25.0,213.36,117.93392,Southern California,Montenegro,2011,1,16,65,18.2,8.9,2.8,-2.2,0.092,0.223,0.267,0.531,0.154,2015-16
9040,Noah Vonleh,POR,20.0,205.74,108.86208,Indiana,USA,2014,1,9,78,3.6,3.9,0.4,-2.7,0.083,0.20199999999999999,0.132,0.47100000000000003,0.037000000000000005,2015-16
9041,Norman Powell,TOR,23.0,193.04,97.52228000000001,UCLA,USA,2015,2,46,49,5.6,2.3,1.0,4.9,0.026000000000000002,0.142,0.179,0.541,0.102,2015-16
9042,Luis Montero,POR,23.0,200.66,83.91452,Westchester CC NY,Dominican Republic,Undrafted,Undrafted,Undrafted,12,1.2,0.3,0.1,-58.0,0.0,0.11800000000000001,0.266,0.337,0.067,2015-16
9043,Norris Cole,NOP,27.0,187.96,79.3786,Cleveland State,USA,2011,1,28,45,10.6,3.4,3.7,-5.5,0.009000000000000001,0.13699999999999998,0.21600000000000003,0.465,0.21899999999999997,2015-16
9044,O.J. Mayo,MIL,28.0,195.58,95.25432,Southern California,USA,2008,1,3,41,7.8,2.6,2.9,-1.2,0.013000000000000001,0.094,0.16899999999999998,0.474,0.156,2015-16
9045,Nick Collison,OKC,35.0,208.28,115.66596000000001,Kansas,USA,2003,1,12,59,2.1,2.9,0.9,3.1,0.107,0.161,0.107,0.498,0.10300000000000001,2015-16
9046,Mike Conley,MEM,28.0,185.42,79.3786,Ohio State,USA,2007,1,4,56,15.3,2.9,6.1,1.6,0.017,0.09300000000000001,0.231,0.5379999999999999,0.324,2015-16
9047,Mike Scott,ATL,27.0,203.2,107.501304,Virginia,USA,2012,2,43,75,6.2,2.7,1.0,5.1,0.052000000000000005,0.14400000000000002,0.17600000000000002,0.575,0.106,2015-16
9048,Michael Carter-Williams,MIL,24.0,198.12,86.18248,Syracuse,USA,2013,1,11,54,11.5,5.1,5.2,-3.3,0.033,0.154,0.21,0.498,0.264,2015-16
9049,Luis Scola,TOR,36.0,205.74,108.86208,None,Argentina,2002,2,55,76,8.7,4.8,0.9,-2.7,0.061,0.19899999999999998,0.193,0.523,0.066,2015-16
9050,Luke Babbitt,NOP,27.0,205.74,102.0582,Nevada,USA,2010,1,16,47,7.0,3.1,1.1,-3.1,0.032,0.166,0.172,0.526,0.092,2015-16
9051,Luol Deng,MIA,31.0,205.74,99.79024,Duke,United Kingdom,2004,1,7,74,12.3,6.0,1.9,1.3,0.052000000000000005,0.155,0.171,0.5489999999999999,0.087,2015-16
9052,Manu Ginobili,SAS,38.0,198.12,92.98635999999999,None,Argentina,1999,2,57,58,9.6,2.5,3.1,14.9,0.027999999999999997,0.115,0.231,0.573,0.23399999999999999,2015-16
9053,Marc Gasol,MEM,31.0,215.9,115.66596000000001,None,Spain,2007,2,48,52,16.6,7.0,3.8,-0.1,0.036000000000000004,0.20199999999999999,0.239,0.528,0.195,2015-16
9054,Marcelo Huertas,LAL,33.0,190.5,90.7184,None,Brazil,Undrafted,Undrafted,Undrafted,53,4.5,1.7,3.4,0.1,0.023,0.09300000000000001,0.165,0.488,0.327,2015-16
9055,Marcin Gortat,WAS,32.0,210.82,108.86208,None,Poland,2005,2,57,75,13.5,9.9,1.4,0.8,0.107,0.252,0.188,0.5920000000000001,0.07200000000000001,2015-16
9056,Marco Belinelli,SAC,30.0,195.58,95.25432,None,Italy,2007,1,18,68,10.2,1.7,1.9,-6.4,0.006,0.071,0.19899999999999998,0.5,0.11699999999999999,2015-16
9057,Marcus Morris,DET,26.0,205.74,106.59411999999999,Kansas,USA,2011,1,14,80,14.1,5.1,2.5,1.8,0.034,0.126,0.184,0.531,0.107,2015-16
9058,Marcus Smart,BOS,22.0,193.04,99.79024,Oklahoma State,USA,2014,1,6,61,9.1,4.2,3.0,2.6,0.047,0.11699999999999999,0.172,0.46299999999999997,0.162,2015-16
9059,Michael Kidd-Gilchrist,CHA,22.0,200.66,105.23334399999999,Kentucky,USA,2012,1,2,7,12.7,6.4,1.3,15.2,0.065,0.16,0.179,0.603,0.069,2015-16
9060,Mario Chalmers,MIA,30.0,187.96,86.18248,Kansas,USA,2008,2,34,61,10.3,2.6,3.8,2.9,0.02,0.111,0.218,0.561,0.27,2015-16
9061,Mario Hezonja,ORL,21.0,203.2,98.88305600000001,None,Croatia,2015,1,5,79,6.1,2.2,1.4,-1.4,0.022000000000000002,0.121,0.16899999999999998,0.541,0.113,2015-16
9062,Markel Brown,BKN,24.0,190.5,86.18248,Oklahoma State,USA,2014,2,44,62,5.9,2.0,1.5,-11.5,0.026000000000000002,0.12,0.187,0.5,0.142,2015-16
9063,Marcus Thornton,WAS,29.0,193.04,92.98635999999999,Louisiana State,USA,2009,2,43,61,9.7,2.5,1.4,-0.4,0.037000000000000005,0.11199999999999999,0.24,0.511,0.125,2015-16
9064,Marreese Speights,GSW,28.0,208.28,115.66596000000001,Florida,USA,2008,1,16,72,7.1,3.3,0.8,1.7,0.10099999999999999,0.205,0.302,0.506,0.126,2015-16
9065,Michael Beasley,HOU,27.0,208.28,106.59411999999999,Kansas State,USA,2008,1,2,20,12.8,4.9,0.8,-8.4,0.084,0.198,0.29,0.563,0.086,2015-16
9066,Markieff Morris,WAS,26.0,208.28,111.13004,Kansas,USA,2011,1,13,64,12.0,5.5,1.9,-4.3,0.049,0.195,0.243,0.489,0.125,2015-16
9067,Metta World Peace,LAL,36.0,200.66,117.93392,St. John's (NY),USA,1999,1,16,35,5.0,2.5,0.8,-6.0,0.033,0.125,0.165,0.435,0.078,2015-16
9068,Maurice Harkless,POR,23.0,205.74,97.52228000000001,St. John's (NY),USA,2012,1,15,78,6.4,3.6,0.9,1.7,0.076,0.133,0.155,0.541,0.068,2015-16
9069,Matthew Dellavedova,CLE,25.0,193.04,89.811216,Saint Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,76,7.5,2.1,4.4,10.0,0.021,0.076,0.159,0.527,0.265,2015-16
9070,Meyers Leonard,POR,24.0,215.9,111.13004,Illinois,USA,2012,1,11,61,8.4,5.1,1.5,1.0,0.042,0.213,0.17600000000000002,0.561,0.10300000000000001,2015-16
9071,Matt Barnes,MEM,36.0,200.66,102.511792,UCLA,USA,2002,2,45,76,10.0,5.5,2.1,-5.5,0.040999999999999995,0.179,0.177,0.503,0.11699999999999999,2015-16
9072,Mason Plumlee,POR,26.0,210.82,106.59411999999999,Duke,USA,2013,1,22,82,9.1,7.7,2.8,1.1,0.106,0.223,0.17300000000000001,0.564,0.161,2015-16
9073,Marvin Williams,CHA,30.0,205.74,107.501304,North Carolina,USA,2005,1,2,81,11.7,6.4,1.4,5.2,0.059000000000000004,0.187,0.16899999999999998,0.585,0.07400000000000001,2015-16
9074,Matt Bonner,SAS,36.0,208.28,106.59411999999999,Florida,USA,2003,2,45,30,2.5,0.9,0.3,17.5,0.019,0.133,0.146,0.647,0.061,2015-16
9075,Marvin Williams,CHA,31.0,205.74,107.501304,North Carolina,USA,2005,1,2,76,11.2,6.6,1.4,-0.5,0.042,0.20199999999999999,0.163,0.551,0.07200000000000001,2016-17
9076,Mason Plumlee,DEN,27.0,210.82,115.66596000000001,Duke,USA,2013,1,22,81,10.4,7.5,3.5,0.0,0.09,0.222,0.18100000000000002,0.5579999999999999,0.187,2016-17
9077,Matt Barnes,GSW,37.0,200.66,102.511792,UCLA,USA,2002,2,45,74,7.1,5.2,2.6,-2.5,0.045,0.2,0.156,0.514,0.162,2016-17
9078,Matthew Dellavedova,MIL,26.0,193.04,89.811216,Saint Mary's (CA),Australia,Undrafted,Undrafted,Undrafted,76,7.6,1.9,4.7,-1.1,0.013999999999999999,0.07200000000000001,0.161,0.501,0.259,2016-17
9079,Maurice Harkless,POR,24.0,205.74,99.79024,St. John's (NY),USA,2012,1,15,77,10.0,4.4,1.1,3.4,0.062,0.107,0.151,0.57,0.055999999999999994,2016-17
9080,Metta World Peace,LAL,37.0,200.66,117.93392,St. John's (NY),USA,1999,1,16,25,2.3,0.8,0.4,-17.7,0.031,0.11800000000000001,0.225,0.38,0.113,2016-17
9081,Meyers Leonard,POR,25.0,215.9,115.66596000000001,Illinois,USA,2012,1,11,74,5.4,3.2,1.0,-2.6,0.024,0.19399999999999998,0.157,0.507,0.085,2016-17
